corn,other,corn_north
0.4476209015175815,0.20031042485560968,0.36322727744071576
0.463679044918574,0.14194232432243964,0.09772485044346794
0.4203274226493419,0.6143412807191934,0.31760042916903075
0.516078480102293,0.2727403665294177,0.46237297181086073
0.4525258655804267,0.16519231542545137,0.3114915877158091
0.48282430199266324,0.2748650278631585,0.20661706892017706
0.252921051653493,0.21870809554358103,0.6910236976793145
0.26124764407801015,0.17896040884936026,0.3246767248503129
0.4790766495045828,0.4261735066113255,0.6519955464666312
0.37889469887872895,0.11500381425103261,0.2741820627358715
0.05214548705597787,0.2135918951508004,0.25799394778133383
0.6957043594993548,0.2101803996118944,0.27794999742214294
0.5309465296028062,0.5646788527478245,0.3548183930134069
0.28742498739164474,0.38302150650393657,0.32970031245432607
0.3456685161338922,0.20384791868179758,0.11714889421287666
0.2512904229821587,0.4395852234675384,0.17554793942009614
0.6071304249662935,0.32036827270527446,0.4506623433419739
0.6940875998074407,0.8308188513638184,0.20863292690492724
0.18457536187641238,0.5925167726950312,0.36253335370987255
0.4254035547812971,0.24009627345928775,0.31637288369478256
0.46533439826007117,0.09383276211242027,0.43687380653193775
0.411834546904387,0.28052315636275477,0.32589844001152746
0.2621243574576665,0.21170182585457922,0.27282528927466126
0.48402825539115285,0.3233595533413822,0.5303510502358756
0.39070377482352775,0.17800840505466378,0.27199942135830113
0.23184683811514614,0.4770317378072189,0.3664937379207341
0.4200817430711191,0.05094876485264183,0.60258521106885
0.3423663736961761,0.33924342506369826,0.2173492106752723
0.7961693846226676,0.6786900325156832,0.44277550600252713
0.5562811934135224,0.12543466720094387,0.47963076823437567
0.18583376008790162,0.32547196500705444,0.2923780664105128
0.3757955241628015,0.1092798153992602,0.12034442998459145
0.6454040763648031,0.04308793917503723,0.3716500317210088
0.31554491590789274,0.28265149168026577,0.10013358649017023
0.34723382650512563,0.19975312248077287,0.45984228299849017
0.1341801792905247,0.22977233038989617,0.7551318246092791
0.09182851614177193,0.5534129967462934,0.24547379728046298
0.24254562812753258,0.43249418653570165,0.07500579877247704
0.6079402675687837,0.5618012101909957,0.38393226409136905
0.3044997012192744,0.6490056567750113,0.7664739906961339
0.4749943974866785,0.3004530597067299,0.25654559144484157
0.43187100906646664,0.19206670677675597,0.7307130021958603
0.4763137378816425,0.6609782774728408,0.24795948855164487
0.6686915870853423,0.1633143072597185,0.3715374781294894
0.25941317979587464,0.36704350081247544,0.37532975998354473
0.6690229157224351,0.20743897892148272,0.3861821816183492
0.2787015213185531,0.38689258685976324,0.26182495472865
0.3431869400173793,0.4037410767166339,0.10797127973122359
0.3460726874623287,0.46172448083683226,0.32916182190523874
0.3201041512698893,0.5811092382374138,0.40934635496064853
0.4226538340651518,0.4543323535878085,0.5152188016488044
0.304057034503803,0.4677199211229018,0.12258054110558869
0.13804027626246942,0.7165002783596236,0.5574967843831754
0.25782660748991687,0.09712970696193425,0.6948401490739544
0.27802928552503653,0.41102074173463016,0.3318470551208032
0.4645908112905065,0.7210573319845247,0.4946290725358376
0.5013229407017841,0.07072526199230515,0.43908358107404316
0.33064130740313397,0.1874541798322948,0.1658333789353134
0.4477023989357596,0.17239199103978078,0.11875795628696094
0.32271353388223745,0.46069841730376343,0.3240710090344728
0.4433434061648446,0.46950296799562097,0.33335023955414517
0.28484893938900063,0.304169805823629,0.34155361274917
0.07994411712388387,0.12144088875411628,0.12711388567714094
0.4212814717902676,0.23411159464912468,0.31177230284160146
0.18746185556100342,0.30236004275864214,0.08834218888779731
0.33156937190185726,0.33834143712409437,0.2896342910836452
0.474640684919473,0.1346887008773771,0.5406193161515275
0.45352228682602524,0.7025654312317682,0.45145817791251674
0.196531443589723,0.3222415418596897,0.08846721688028208
0.1784294888771629,0.6742545496768338,0.3009368499100585
0.4679056549753259,0.22315039874107123,0.16165443631065118
0.4741486763780803,0.4555141490091911,0.21760969084410925
0.20772058095074744,0.2836270569743735,0.3067696360234111
0.32706038350527084,0.20030123304131217,0.26438937154286973
0.41456018944876194,0.2974321483277791,0.08573406236598223
0.46526333156325894,0.43050207177177885,0.527689616243929
0.2970557416623322,0.13690518111961386,0.3406151681258356
0.233777153774009,0.36626020178374763,0.11948146192322621
0.2949485595776982,0.24109893571950267,0.5030704412492393
0.17140625750489435,0.36476094273872256,0.46270981590988475
0.41243221023370025,0.2483303196783,0.1119023382879941
0.428999985119471,0.18304958378695946,0.30425811977057454
0.44384654380860256,0.37169581267686447,0.36403038876639354
0.37160742189352036,0.49712394194706566,0.5261937970851983
0.3227356350695269,0.25713295222863847,0.33950821954143867
0.497105804578769,0.49416711461171603,0.08609328760475445
0.2812085524674022,0.41901264736576277,0.1753669031004759
0.17223572536914727,0.4311096480159776,0.2900115337607401
0.3730689227071911,0.5122984041304648,0.3385644147496585
0.2920172097123953,0.6674322862549474,0.07633648416868986
0.27327392479639623,0.46672325233229334,0.30539824635074964
0.28996964130184805,0.29981381493909315,0.1926825974349667
0.4995804560989453,0.3090114788469421,0.40217654928081986
0.573787379061827,0.38291220204667087,0.7213140047191123
0.6074688157244136,0.17914554741621802,0.6683613124804144
0.29500701813817637,0.24575916179955046,0.15141105929567228
0.4072597647093701,0.5949332449459181,0.1819305435117928
0.25198840723760546,0.2346515730279661,0.3396659645485901
0.3092640416725703,0.49383904872973045,0.12289493948864899
0.41804747307450907,0.27988433691226505,0.24212519530713422
0.187321706689004,0.04203842448030544,0.2419969438720494
0.054453721426431505,0.5027073579741782,0.33212340381411687
0.10027483480020567,0.46881549584044246,0.066772741801633
0.3570313583608914,0.29129448579491546,0.30315521507386844
0.16290108914721682,0.17660245679758083,0.2666626967938674
0.3584073743371985,0.4840009139921681,0.3704534648317479
0.34432237275581185,0.3101123892067237,0.519409175923336
0.40965894950320947,0.17833954944942526,0.15486967334136392
0.28077833813854247,0.39436415003105424,0.3277632758517297
0.33467915141380855,0.2545987281752481,0.5236810119281888
0.18271055041583978,0.4656670571330536,0.4838963899943627
0.3429038438856398,0.11280244711358034,0.22055906475077458
0.46123058020048513,0.46529632805191584,0.6282639778832885
0.3429633914854179,0.33317475556947895,0.1763112574465924
0.32203323283767205,0.4395858683666701,0.10598600460114546
0.4406362924854327,0.20282682686807965,0.4070751809724894
0.3242907882062591,0.2688052783025119,0.4077985344552809
0.17337078611716078,0.30744884149222323,0.7011144681509012
0.2022922781671764,0.3514824061973927,0.15062766865646202
0.20306192061026374,0.16394585783877325,0.19217851550052562
0.5623212450179186,0.24675052825570035,0.1630023144178944
0.35722636372702404,0.06812576718082072,0.11760967952129445
0.30542747378270224,0.46439044338343466,0.43050008601821
0.40784313483523194,0.33318731561594517,0.2133064886989115
0.8142047464104922,0.4762304748194137,0.5751127037374186
0.25523316896551407,0.46930867798691595,0.14509589681246737
0.2920073158971033,0.5492588762663629,0.23653127994390377
0.12844009391563546,0.5096283140380542,0.47457021438224734
0.042773073073111,0.3291789858348218,0.20060114692899456
0.07138487520318226,0.2367017312205064,0.11485783708983056
0.13025424818543813,0.23233317152497668,0.3150704139512087
0.30987096870941117,0.10599912842179877,0.3896654674663944
0.7112690176229348,0.2683087805519296,0.3462706397849506
0.4370691792724221,0.17465617688224247,0.32311642810067415
0.25764034191931035,0.2898342643323511,0.30252155757132126
0.2663634393821418,0.18351413877369163,0.44278405857277664
0.1831911630115967,0.2954770052918973,0.39185041769761125
0.1754391387159392,0.47145980278874045,0.3670466035678298
0.06378597848586841,0.24536692808616126,0.35165419288435185
0.3197221726070929,0.3288502145784467,0.7949327208224729
0.6292256698189199,0.1490677614478716,0.23466005659740827
0.08737950773266094,0.12317131732350908,0.5764601128110789
0.3962175931073399,0.6364499729812172,0.14603614873843646
0.21063900152399057,0.19542396842033868,0.457663598487989
0.6603354252696565,0.3131418563970512,0.09098351666610617
0.11222219854734163,0.45321801090269137,0.31903339735633096
0.3512303833457102,0.3875215328241049,0.37075445501957527
0.14184398101412307,0.20711955657091052,0.20046418180906203
0.42212276546005906,0.03339021304783009,0.5664166968723178
0.29295955632976384,0.14754127299531042,0.5166719016578306
0.49376869023520653,0.6586208085603259,0.5370076715807075
0.26258225624972426,0.34400737589710606,0.3677299822271452
0.3856247256059106,0.3849797814372901,0.3283994077886392
0.5337157469405341,0.37768757760007743,0.3050318085808674
0.2450016808933073,0.2711485446366879,0.4262076704889099
0.3526757052406227,0.2502076835570514,0.5631020869045582
0.5062981986897239,0.5073859392805291,0.7459896506451409
0.29450878157286087,0.2922738857640491,0.19899843425461142
0.4552965009181983,0.5846616044870866,0.32683758910399086
0.47082156922152113,0.34356388882772726,0.22586479597520906
0.31108603666973567,0.36012798116440803,0.321669778674102
0.1111855203676832,0.44279968338576886,0.45460566083692566
0.5537286775658601,0.24651028909852465,0.8335070663827384
0.30871359285019756,0.40568102772858033,0.18672333084684994
0.4786544224459673,0.42847903613539134,0.3367553390121403
0.5015947450059978,0.283959241162874,0.36060925028882307
0.15686448330507347,0.06504181008962626,0.43805044719860936
0.3513910098776575,0.41824606773403245,0.15146089688358855
0.399039151651459,0.3215393706727374,0.8364518542252828
0.27752043275434285,0.08972573612701662,0.3026034695215307
0.16970879815367126,0.4502376692290066,0.17356536733535588
0.4464100251486295,0.25227990986928384,0.2628333918047848
0.2186748969532407,0.4985293512146458,0.3848344495939121
0.13221630309582233,0.39171632667868833,0.18529575622006944
0.3292384027579083,0.29917925886807123,0.15175032257678234
0.16172818947978448,0.31440364165389434,0.23895290678883832
0.5690476755079129,0.31531973519874357,0.3890776655978644
0.6311057575486881,0.2785193516233268,0.14466706295798962
0.5085916425033693,0.31436737871091086,0.39784405804641565
0.06409831636030387,0.4842396499328782,0.13844756638359856
0.13658947627402707,0.46066156447380474,0.7937127909727213
0.2062604579880069,0.13046229298032153,0.45530463080610556
0.30938699685039844,0.33941333154984454,0.5037658042413529
0.3020427029281846,0.28319597658209134,0.25793550753375916
0.10635118249513789,0.253850995448122,0.30888173200075253
0.43351678620785017,0.404122967418443,0.1505416690740752
0.39342473904875697,0.5605245372237828,0.17043309163864417
0.283907879732076,0.4485549311456289,0.08231720941863327
0.18444623032652005,0.46674148424522555,0.38201490704121704
0.11867812304046364,0.33035615208048547,0.19497172154651923
0.3431859139689691,0.1708250350460616,0.3646864541141756
0.18040778482920086,0.12859729997583394,0.671504899404078
0.29269085327417665,0.22434987739833276,0.2996347656941499
0.28472364300277303,0.34340039869337363,0.19892491327472486
0.18051996995958997,0.1546320867514046,0.3725783114695766
0.06441835192574101,0.23528553093028265,0.06208808102782738
0.2455610329623681,0.36977018770309134,0.370635581712164
0.2454020798935024,0.40551910302619415,0.3580520000550996
0.421011943891732,0.14522125620220455,0.5677155704871931
0.3708165540498714,0.14992024712639104,0.31405682380723227
0.4764711021590961,0.4541162046193748,0.38904646981468627
0.4462427454962394,0.1012212182622319,0.492762594260265
0.5931724296008679,0.4130057491358737,0.5224589288541426
0.3199241326979078,0.30186662807400166,0.29664762893116586
0.37681245574013306,0.3210514114842511,0.46866327127583846
0.2551897165332596,0.27233989248447693,0.16777403695645238
0.42871974847039584,0.26653969054851817,0.39038647581337504
0.27897050223589104,0.17685778276129513,0.2607422768624652
0.3167079658136324,0.34468790402520255,0.2436116037696793
0.6087883803040458,0.35403130455152776,0.27271703830814514
0.14488565375630774,0.4924480504644094,0.39304548117446025
0.384148666515271,0.259163619493729,0.2389102112470526
0.38638457931877807,0.3425910125618123,0.17493932641902793
0.42332387937527827,0.43656240297688353,0.44036016852224186
0.3669322226457463,0.49256446860155584,0.273331233979811
0.4619763748908055,0.07910221529999283,0.40289775568563974
0.24492195262722208,0.16230956900194632,0.32903576502000653
0.044332019440531535,0.34285355512260646,0.16115256099057723
0.3530068027749019,0.45354536602976114,0.6659257532672032
0.4178677148733295,0.34450784312857136,0.32152402823295273
0.20927273816654451,0.4459881810961509,0.5085274609996671
0.21353219776165053,0.2935332948732743,0.39480029258315363
0.5143822895066765,0.3116638811637636,0.5026719635111189
0.46856360434477995,0.28987225528195354,0.17595515023222533
0.17936792678702018,0.2690363027884789,0.5916372321146673
0.5045153508793826,0.23026437532601135,0.22634231680997724
0.3382787246224783,0.22245138085309818,0.2898152270367594
0.1145806268400259,0.572840424909238,0.36013876157066654
0.15870484876935256,0.3727513198820009,0.4444137730485873
0.4036498115070587,0.5033129299392203,0.2827000247385362
0.28805573031258497,0.49284134080312336,0.06553701941027996
0.5611107933296315,0.13690771749656677,0.2270163578695451
0.531563425058126,0.06841186053456055,0.22735734475526176
0.39613618583746946,0.39454778539243707,0.10665757968111095
0.2433370828003163,0.30101201431826924,0.4781195665262835
0.2904176991961498,0.3694600957111442,0.2735842555502934
0.4740855439471464,0.37552098896491504,0.13380265148781073
0.25084875619294195,0.22781993523490782,0.2536515486360646
0.16469943556630628,0.27683483927751923,0.11129718761142827
0.39876991707349985,0.5004413464427894,0.09162128272018903
0.28026090027341577,0.38175165383017207,0.27106604314759764
0.3881001520588736,0.43242232795421504,0.14585538147286903
0.5773918369389627,0.43542239141267647,0.20193832582032775
0.4164146238143893,0.2736287984665158,0.2878038357667022
0.4631885856438332,0.5549916287151314,0.24940153826797287
0.27582591964472436,0.16892658374999323,0.36465918138315084
0.15027363931820256,0.15980346242767351,0.5071394188412229
0.44256151232953395,0.2818434057433515,0.4140015792556589
0.5585615531511958,0.726225314402611,0.3189191681905282
0.26928057498347996,0.5200551042797583,0.33008317017663
0.24060864536224585,0.18713813908327206,0.3134451259728822
0.5018231274168656,0.5843969340107262,0.19464715284045803
0.3538011562330799,0.37490424948159745,0.36442306896037735
0.1771103264079223,0.46303324404688917,0.08077405739135037
0.11785301699257536,0.12669834822397838,0.24792732236467604
0.1860533524901977,0.41371454361959414,0.22445056523017703
0.30444225341356584,0.6827140786376101,0.5519347061599227
0.16986372305219846,0.3916009280670825,0.5465688369231357
0.4435457614378578,0.48868224582410363,0.20025950638333523
0.49823444056647237,0.3184070346075899,0.42534748755979807
0.8832828897791865,0.2854284073809572,0.2522387290939458
0.3977439545430347,0.2517687552221783,0.15062816358604655
0.2108053243528982,0.3871377387955614,0.35097204277856014
0.33558130317418516,0.40084930848962635,0.46977946500542916
0.3918296592098542,0.2567641860529629,0.21468341360076879
0.4808126926342383,0.4942013288499744,0.35222523425558205
0.4042289845336548,0.2637009882897394,0.4849342715015277
0.4387656726918507,0.11302351845757289,0.4879280424448979
0.48100082624336993,0.5530474018802221,0.3309928768043934
0.06596487511566408,0.27425573375670703,0.21623306933762668
0.44257903591964926,0.4013563971241021,0.45338398543172964
0.1914954375882495,0.29456981073193633,0.43887806978837934
0.17606500170135994,0.2967312192453909,0.11610239836242192
0.23162423930259188,0.22127089158116595,0.28932541801997885
0.5260414775092741,0.2716208279256152,0.4120585214688215
0.18058657576273257,0.23171708796139115,0.6276179304212972
0.4501736354495212,0.10310372189080283,0.4979712748258101
0.2594799596893393,0.22501020315486542,0.6548156622100154
0.2307497154330431,0.4803907183823282,0.46813595486066745
0.46533104543983916,0.32973875814671544,0.2684132568639257
0.44302959831280114,0.3220914625681738,0.37843206390212103
0.3003852185563342,0.3425927232276017,0.3542382560260969
0.21519841936047018,0.2419353593644345,0.29282560274433056
0.3055454929084213,0.5369778412824586,0.09464307722870044
0.1338461069269621,0.2932339347056649,0.022709858947175525
0.3860668073309237,0.2639326777267523,0.28558763993808256
0.739326310053914,0.5798983074224566,0.39046585552983293
0.209941335749013,0.4616605213175226,0.1880633965779497
0.20081746212907112,0.22933003338196115,0.09530904894295576
0.17341097640219305,0.28693147032194755,0.1808254422983248
0.4000790274777666,0.3937774790008916,0.28107446446626183
0.23104858490972252,0.2944734748675335,0.3775552543214888
0.29822803123193825,0.22170139528792665,0.25479118736007955
0.14832941440972294,0.35973082649716287,0.433476485689925
0.30375760539619684,0.19485362394819966,0.2801695462588131
0.10970461287298239,0.5226944582839472,0.27210824836406694
0.39359563878498877,0.15592288790215156,0.19919074192526282
0.2672638689653652,0.44396202922835487,0.29944138558831185
0.34343343977009594,0.25351493404485403,0.14606521784759965
0.2323115762732946,0.1889642457555597,0.4178199353128135
0.34316298944970186,0.06564456814571518,0.21599091905441278
0.290394582612003,0.5859980534210228,0.219776059550874
0.15456629279655418,0.19279265333858614,0.42822287725875796
0.07244364848611042,0.4992424506493302,0.4109784857784217
0.2760459306432652,0.5188983982065422,0.3526528248820088
0.45856606355341506,0.21565585398874776,0.6084437147970755
0.10094403425683568,0.13802589425958656,0.4474906475646721
0.3317535876266765,0.34864223967678915,0.40486233696048873
0.45324158088984634,0.7157250263396296,0.328338133301984
0.15920415780246436,0.3232444921214599,0.7587990045112252
0.4163314610233415,0.29355133224547003,0.4492477045990294
0.3696295556362544,0.3396860607498302,0.2656835727202671
0.44821218953774067,0.3079059302635037,0.40729533100518006
0.14670856998719167,0.6641872059357103,0.6785436228416551
0.28330739640201386,0.550222593546608,0.6136028117815078
0.517901950835759,0.5418379032315928,0.4851897049768022
0.3718332562533708,0.21548111680521093,0.2114429304985671
0.2858244609518547,0.1390429539540656,0.34354943998019677
0.34165469718471864,0.26884717409686193,0.33462695843845736
0.5457799037656262,0.17844134595811031,0.47327479586624843
0.10172383799503107,0.3679186423849168,0.2115435376152955
0.1438451131983882,0.4845079254810159,0.2618501050311681
0.35341401131107536,0.8554005045213363,0.6256443453944677
0.1752037166036874,0.1521212463350048,0.578404743529508
0.25016931557766975,0.6484586016312446,0.12715835705210699
0.5812725460214833,0.396271830431911,0.44444947058727535
0.29807980793775307,0.26672543049172526,0.45954938491291636
0.21664197081193654,0.5448408188665728,0.2598655565154979
0.37654832055013254,0.45257823235759687,0.37415577399955385
0.632408776935536,0.28132009625702376,0.13116602124930027
0.3387158669536531,0.6147134741685311,0.3836754994326163
0.22702710104077795,0.5714406099325664,0.22742462861751164
0.8911331680214075,0.08049420781926735,0.270203944127146
0.26688602719201504,0.20305734033797976,0.4645078178332001
0.25975256858354356,0.5896888390062974,0.33541232556114187
0.9300689413510708,0.3063540045366512,0.04667570932210941
0.4395601461175839,0.2620607294435835,0.42698909119837625
0.15531310053194114,0.39337351837751755,0.44457122174694813
0.22342592609856876,0.5195197495816926,0.18941599524349403
0.2657763751422966,0.4044920790236839,0.2720411417993956
0.3749779504172862,0.34597915216409036,0.36402000727102335
0.3627897512608413,0.5393657044269885,0.34725981128637656
0.15807539548529267,0.26706332204545785,0.23178888949326407
0.3657334660994521,0.33490008794827736,0.24659080709903103
0.15355514602936082,0.10607736372650725,0.24884291363143846
0.21977717283824427,0.3306177162981899,0.29299098328245554
0.33005589777378586,0.1833230010849726,0.3816301370786208
0.23174311212733079,0.5370769311335027,0.31777030209052176
0.5044086933059034,0.5062725943333893,0.3727666607440511
0.25513190248948486,0.10717486838429166,0.6975285385173728
0.36208892380262897,0.3896326243905533,0.1359710015906145
0.4580339300874975,0.120700339219352,0.4360185758078546
0.5285856300271703,0.3013848053949725,0.19809814793933558
0.27465732597580567,0.20107418780100703,0.3202719889423788
0.4581074588961564,0.3578740824946148,0.48508359345734403
0.2854436844877849,0.2580196255010777,0.5769118284890578
0.15982077259253227,0.37750648334712894,0.4808591389228746
0.33325307350732297,0.4465280011594159,0.3852138782545693
0.2086534377263938,0.23629366112239306,0.20141944373074594
0.5268057296545241,0.20586774896893703,0.37756451581850353
0.6334181628242205,0.6483626280720638,0.12657303016242732
0.414057045299881,0.3426241609852848,0.43971755960042874
0.2617447703061323,0.3361735027906477,0.3613353562099444
0.5812719313809801,0.37725199763700845,0.55552049460009445
0.4706259234470818,0.3846380733557465,0.6718164849342084
0.43768155613664833,0.16015599153722904,0.4181013550980051
0.45177206753945753,0.41329360237685775,0.36442993971945276
0.5295852300255774,0.21058536867809835,0.47475870877897247
0.4311582889523712,0.5376554340625821,0.16271072814458204
0.32199475626286134,0.2620614939572718,0.3358137626996356
0.334327255448682,0.20565472903121237,0.3442566641771871
0.36995794844792623,0.5744992470059122,0.4164718841077569
0.13893006324290333,0.3929797730984083,0.6764630644903196
0.21537276295319965,0.262566099240737,0.16098436729575816
0.293972352387403,0.23397999074883377,0.3654867005032577
0.2605153172320686,0.3772524099517503,0.3529150456657298
0.2971194706119236,0.17833670020446615,0.2657529797303856
0.4879802825730544,0.512881199229647,0.33234053285855075
0.22287852033736047,0.2173413737548359,0.4756853643476784
0.4629736990124047,0.07107119592976638,0.39999594191161114
0.3434488836375175,0.23310490258031405,0.33164710927318
0.46601173214476344,0.3002896718136783,0.4125456235539289
0.13983809629734112,0.26645092465183884,0.7661354623238223
0.24948336820602782,0.26113429568688,0.32544903918632334
0.17770558627769745,0.18663425732788133,0.14655789566601243
0.33774407754019226,0.24939337094657713,0.25172806016312793
0.06692073652288127,0.6125467662203855,0.5978306246830662
0.11418037078563896,0.5553667474246899,0.3995480624684085
0.14201529183725273,0.5218101287224607,0.17884660826469503
0.20670039017709704,0.41584653342186295,0.2673781113232413
0.3156945790025719,0.2516074036677789,0.3232368854618824
0.16282188929341881,0.2563384167638638,0.3421256311520151
0.19723844405828325,0.32303224960314175,0.6400166581101137
0.26160168892505115,0.17118030400223072,0.053865923854593996
0.3899397971961335,0.4986727399933782,0.4741004597244405
0.13650121558925774,0.5477713036853087,0.2390012559578878
0.454784590548451,0.3309693848092675,0.3855497172993849
0.3171215515773473,0.2354948165063142,0.5333010071947738
0.33202344038349774,0.27607206540269524,0.2737669961308646
0.3890563572003319,0.16453091128854336,0.49595573351428235
0.29665925635637097,0.35338170266042157,0.27009737118968585
0.37103947188366837,0.3239861839422035,0.32122971936027656
0.5301758823579313,0.3221537654046464,0.2585615124663568
0.22806611813031963,0.09781683093287488,0.2891943433864708
0.18018475171893916,0.6041620912578878,0.2911754401053203
0.3922836562352106,0.37120439228759566,0.4360562374523838
0.48813793169396863,0.5415944600538509,0.18745008090549042
0.14119276761208469,0.23400817723152123,0.4467268782235774
0.46767719187515217,0.3308017430443521,0.24628806250724733
0.1909555099419223,0.0710249084008965,0.2415385573266824
0.16660532976780879,0.6244758413750935,0.36694109380263484
0.2711858277840044,0.445854428208627,0.28742714933385544
0.1874919266130141,0.6212417998745389,0.45272236155430984
0.24679976645580137,0.2897019527468915,0.4065899908364959
0.48178574515512473,0.20446526834738005,0.2305923733600955
0.5261995528791193,0.30955111702431815,0.12687256313037362
0.38423805425840213,0.3439969735836856,0.3915333157518979
0.16405120958051422,0.2884562745589349,0.275235247586773
0.35796807730376046,0.1394853623859471,0.5135299266653087
0.38149864093687275,0.3624532936615602,0.12921116212017547
0.2564060155816058,0.2646090029089036,0.6714817168977265
0.3574589938413173,0.3775942974742281,0.1856492994062835
0.5791470916371776,0.25737435887487875,0.061180727469972475
0.343551894369815,0.42681056624836605,0.4865117013093353
0.5502304009532292,0.4960578679794416,0.5538051040966976
0.27861088674765805,0.15892359889707852,0.7908497838735785
0.21886147238898765,0.3582777451745438,0.3497068304623969
0.4834378463888944,0.14717732509036124,0.30049398937183397
0.5187679974669811,0.16784156095856598,0.19448941088322147
0.4198972658778315,0.5173270599593288,0.3535506888592832
0.3632983636820782,0.2249245515572176,0.3320051672900209
0.0543619668822456,0.23004596160051205,0.30588969924992665
0.29459626374717096,0.16938834479559142,0.3758903309745118
0.4357363742906633,0.31276461924472737,0.2454665423727312
0.652060923087565,0.5678714926067632,0.32265218576251486
0.17956816703662173,0.34350557931049397,0.35700774083580006
0.40574030432473884,0.4275390925753723,0.23727479815733965
0.30268702923179075,0.3866818105906412,0.22109446205694117
0.38264863223132034,0.3401464329680312,0.4622227889433961
0.4044257766824612,0.172240338279419,0.15483947248533578
0.3672016617716548,0.20005797639196946,0.37350832973557563
0.12653576650149798,0.010063246433560344,0.2746915026189152
0.10069929771641858,0.25921483755117297,0.2924578455666265
0.23511523091535605,0.3359005246501866,0.296188408328564
