corn,other
0.7551318246092791,0.22977233038989617
0.24547379728046298,0.5534129967462934
0.07500579877247704,0.43249418653570165
0.38393226409136905,0.5618012101909957
0.7664739906961339,0.6490056567750113
0.25654559144484157,0.3004530597067299
0.7307130021958603,0.19206670677675597
0.24795948855164487,0.6609782774728408
0.3715374781294894,0.1633143072597185
0.37532975998354473,0.36704350081247544
0.3861821816183492,0.20743897892148272
0.26182495472865,0.38689258685976324
0.10797127973122359,0.4037410767166339
0.32916182190523874,0.46172448083683226
0.40934635496064853,0.5811092382374138
0.5152188016488044,0.4543323535878085
0.12258054110558869,0.4677199211229018
0.5574967843831754,0.7165002783596236
0.6948401490739544,0.09712970696193425
0.3318470551208032,0.41102074173463016
0.4946290725358376,0.7210573319845247
0.43908358107404316,0.07072526199230515
0.1658333789353134,0.1874541798322948
0.11875795628696094,0.17239199103978078
0.3240710090344728,0.46069841730376343
0.33335023955414517,0.46950296799562097
0.34155361274917,0.304169805823629
0.12711388567714094,0.12144088875411628
0.31177230284160146,0.23411159464912468
0.08834218888779731,0.30236004275864214
0.2896342910836452,0.33834143712409437
0.5406193161515275,0.1346887008773771
0.45145817791251674,0.7025654312317682
0.08846721688028208,0.3222415418596897
0.3009368499100585,0.6742545496768338
0.16165443631065118,0.22315039874107123
0.21760969084410925,0.4555141490091911
0.3067696360234111,0.2836270569743735
0.26438937154286973,0.20030123304131217
0.08573406236598223,0.2974321483277791
0.527689616243929,0.43050207177177885
0.3406151681258356,0.13690518111961386
0.11948146192322621,0.36626020178374763
0.5030704412492393,0.24109893571950267
0.46270981590988475,0.36476094273872256
0.1119023382879941,0.2483303196783
0.30425811977057454,0.18304958378695946
0.36403038876639354,0.37169581267686447
0.5261937970851983,0.49712394194706566
0.33950821954143867,0.25713295222863847
0.08609328760475445,0.49416711461171603
0.1753669031004759,0.41901264736576277
0.2900115337607401,0.4311096480159776
0.3385644147496585,0.5122984041304648
0.07633648416868986,0.6674322862549474
0.30539824635074964,0.46672325233229334
0.1926825974349667,0.29981381493909315
0.40217654928081986,0.3090114788469421
0.7213140047191123,0.38291220204667087
0.6683613124804144,0.17914554741621802
0.15141105929567228,0.24575916179955046
0.1819305435117928,0.5949332449459181
0.3396659645485901,0.2346515730279661
0.12289493948864899,0.49383904872973045
0.24212519530713422,0.27988433691226505
0.2419969438720494,0.04203842448030544
0.33212340381411687,0.5027073579741782
0.066772741801633,0.46881549584044246
0.30315521507386844,0.29129448579491546
0.2666626967938674,0.17660245679758083
0.3704534648317479,0.4840009139921681
0.519409175923336,0.3101123892067237
0.15486967334136392,0.17833954944942526
0.3277632758517297,0.39436415003105424
0.5236810119281888,0.2545987281752481
0.4838963899943627,0.4656670571330536
0.22055906475077458,0.11280244711358034
0.6282639778832885,0.46529632805191584
0.1763112574465924,0.33317475556947895
0.10598600460114546,0.4395858683666701
0.4070751809724894,0.20282682686807965
0.4077985344552809,0.2688052783025119
0.7011144681509012,0.30744884149222323
0.15062766865646202,0.3514824061973927
0.19217851550052562,0.16394585783877325
0.1630023144178944,0.24675052825570035
0.11760967952129445,0.06812576718082072
0.43050008601821,0.46439044338343466
0.2133064886989115,0.33318731561594517
0.5751127037374186,0.4762304748194137
0.14509589681246737,0.46930867798691595
0.23653127994390377,0.5492588762663629
0.47457021438224734,0.5096283140380542
0.20060114692899456,0.3291789858348218
0.11485783708983056,0.2367017312205064
0.3150704139512087,0.23233317152497668
0.3896654674663944,0.10599912842179877
0.3462706397849506,0.2683087805519296
0.32311642810067415,0.17465617688224247
0.30252155757132126,0.2898342643323511
0.44278405857277664,0.18351413877369163
0.39185041769761125,0.2954770052918973
0.3670466035678298,0.47145980278874045
0.35165419288435185,0.24536692808616126
0.7949327208224729,0.3288502145784467
0.23466005659740827,0.1490677614478716
0.5764601128110789,0.12317131732350908
0.14603614873843646,0.6364499729812172
0.457663598487989,0.19542396842033868
0.09098351666610617,0.3131418563970512
0.31903339735633096,0.45321801090269137
0.37075445501957527,0.3875215328241049
0.20046418180906203,0.20711955657091052
0.5664166968723178,0.03339021304783009
0.5166719016578306,0.14754127299531042
0.5370076715807075,0.6586208085603259
0.3677299822271452,0.34400737589710606
0.3283994077886392,0.3849797814372901
0.3050318085808674,0.37768757760007743
0.4262076704889099,0.2711485446366879
0.5631020869045582,0.2502076835570514
0.7459896506451409,0.5073859392805291
0.19899843425461142,0.2922738857640491
0.32683758910399086,0.5846616044870866
0.22586479597520906,0.34356388882772726
0.321669778674102,0.36012798116440803
0.45460566083692566,0.44279968338576886
0.8335070663827384,0.24651028909852465
0.18672333084684994,0.40568102772858033
0.3367553390121403,0.42847903613539134
0.36060925028882307,0.283959241162874
0.43805044719860936,0.06504181008962626
0.15146089688358855,0.41824606773403245
0.8364518542252828,0.3215393706727374
0.3026034695215307,0.08972573612701662
0.17356536733535588,0.4502376692290066
0.2628333918047848,0.25227990986928384
0.3848344495939121,0.4985293512146458
0.18529575622006944,0.39171632667868833
0.15175032257678234,0.29917925886807123
0.23895290678883832,0.31440364165389434
0.3890776655978644,0.31531973519874357
0.14466706295798962,0.2785193516233268
0.39784405804641565,0.31436737871091086
0.13844756638359856,0.4842396499328782
0.7937127909727213,0.46066156447380474
0.45530463080610556,0.13046229298032153
0.5037658042413529,0.33941333154984454
0.25793550753375916,0.28319597658209134
0.30888173200075253,0.253850995448122
0.1505416690740752,0.404122967418443
0.17043309163864417,0.5605245372237828
0.08231720941863327,0.4485549311456289
0.38201490704121704,0.46674148424522555
0.19497172154651923,0.33035615208048547
0.3646864541141756,0.1708250350460616
0.671504899404078,0.12859729997583394
0.2996347656941499,0.22434987739833276
0.19892491327472486,0.34340039869337363
0.3725783114695766,0.1546320867514046
0.06208808102782738,0.23528553093028265
0.370635581712164,0.36977018770309134
0.3580520000550996,0.40551910302619415
0.5677155704871931,0.14522125620220455
0.31405682380723227,0.14992024712639104
0.38904646981468627,0.4541162046193748
0.492762594260265,0.1012212182622319
0.5224589288541426,0.4130057491358737
0.29664762893116586,0.30186662807400166
0.46866327127583846,0.3210514114842511
0.16777403695645238,0.27233989248447693
0.39038647581337504,0.26653969054851817
0.2607422768624652,0.17685778276129513
0.2436116037696793,0.34468790402520255
0.27271703830814514,0.35403130455152776
0.39304548117446025,0.4924480504644094
0.2389102112470526,0.259163619493729
0.17493932641902793,0.3425910125618123
0.44036016852224186,0.43656240297688353
0.273331233979811,0.49256446860155584
0.40289775568563974,0.07910221529999283
0.32903576502000653,0.16230956900194632
0.16115256099057723,0.34285355512260646
0.6659257532672032,0.45354536602976114
0.32152402823295273,0.34450784312857136
0.5085274609996671,0.4459881810961509
0.39480029258315363,0.2935332948732743
0.5026719635111189,0.3116638811637636
0.17595515023222533,0.28987225528195354
0.5916372321146673,0.2690363027884789
0.22634231680997724,0.23026437532601135
0.2898152270367594,0.22245138085309818
0.36013876157066654,0.572840424909238
0.4444137730485873,0.3727513198820009
0.2827000247385362,0.5033129299392203
0.06553701941027996,0.49284134080312336
0.2270163578695451,0.13690771749656677
0.22735734475526176,0.06841186053456055
0.10665757968111095,0.39454778539243707
0.4781195665262835,0.30101201431826924
0.2735842555502934,0.3694600957111442
0.13380265148781073,0.37552098896491504
0.2536515486360646,0.22781993523490782
0.11129718761142827,0.27683483927751923
0.09162128272018903,0.5004413464427894
0.27106604314759764,0.38175165383017207
0.14585538147286903,0.43242232795421504
0.20193832582032775,0.43542239141267647
0.2878038357667022,0.2736287984665158
0.24940153826797287,0.5549916287151314
0.36465918138315084,0.16892658374999323
0.5071394188412229,0.15980346242767351
0.4140015792556589,0.2818434057433515
0.3189191681905282,0.726225314402611
0.33008317017663,0.5200551042797583
0.3134451259728822,0.18713813908327206
0.19464715284045803,0.5843969340107262
0.36442306896037735,0.37490424948159745
0.08077405739135037,0.46303324404688917
0.24792732236467604,0.12669834822397838
0.22445056523017703,0.41371454361959414
0.5519347061599227,0.6827140786376101
0.5465688369231357,0.3916009280670825
0.20025950638333523,0.48868224582410363
0.42534748755979807,0.3184070346075899
0.2522387290939458,0.2854284073809572
0.15062816358604655,0.2517687552221783
0.35097204277856014,0.3871377387955614
0.46977946500542916,0.40084930848962635
0.21468341360076879,0.2567641860529629
0.35222523425558205,0.4942013288499744
0.4849342715015277,0.2637009882897394
0.4879280424448979,0.11302351845757289
0.3309928768043934,0.5530474018802221
0.21623306933762668,0.27425573375670703
0.45338398543172964,0.4013563971241021
0.43887806978837934,0.29456981073193633
0.11610239836242192,0.2967312192453909
0.28932541801997885,0.22127089158116595
0.4120585214688215,0.2716208279256152
0.6276179304212972,0.23171708796139115
0.4979712748258101,0.10310372189080283
0.6548156622100154,0.22501020315486542
0.46813595486066745,0.4803907183823282
0.2684132568639257,0.32973875814671544
0.37843206390212103,0.3220914625681738
0.3542382560260969,0.3425927232276017
0.29282560274433056,0.2419353593644345
0.09464307722870044,0.5369778412824586
0.022709858947175525,0.2932339347056649
0.28558763993808256,0.2639326777267523
0.39046585552983293,0.5798983074224566
0.1880633965779497,0.4616605213175226
0.09530904894295576,0.22933003338196115
0.1808254422983248,0.28693147032194755
0.28107446446626183,0.3937774790008916
0.3775552543214888,0.2944734748675335
0.25479118736007955,0.22170139528792665
0.433476485689925,0.35973082649716287
0.2801695462588131,0.19485362394819966
0.27210824836406694,0.5226944582839472
0.19919074192526282,0.15592288790215156
0.29944138558831185,0.44396202922835487
0.14606521784759965,0.25351493404485403
0.4178199353128135,0.1889642457555597
0.21599091905441278,0.06564456814571518
0.219776059550874,0.5859980534210228
0.42822287725875796,0.19279265333858614
0.4109784857784217,0.4992424506493302
0.3526528248820088,0.5188983982065422
0.6084437147970755,0.21565585398874776
0.4474906475646721,0.13802589425958656
0.40486233696048873,0.34864223967678915
0.328338133301984,0.7157250263396296
0.7587990045112252,0.3232444921214599
0.4492477045990294,0.29355133224547003
0.2656835727202671,0.3396860607498302
0.40729533100518006,0.3079059302635037
0.6785436228416551,0.6641872059357103
0.6136028117815078,0.550222593546608
0.4851897049768022,0.5418379032315928
0.2114429304985671,0.21548111680521093
0.34354943998019677,0.1390429539540656
0.33462695843845736,0.26884717409686193
0.47327479586624843,0.17844134595811031
0.2115435376152955,0.3679186423849168
0.2618501050311681,0.4845079254810159
0.6256443453944677,0.8554005045213363
0.578404743529508,0.1521212463350048
0.12715835705210699,0.6484586016312446
0.44444947058727535,0.396271830431911
0.45954938491291636,0.26672543049172526
0.2598655565154979,0.5448408188665728
0.37415577399955385,0.45257823235759687
0.13116602124930027,0.28132009625702376
0.3836754994326163,0.6147134741685311
0.22742462861751164,0.5714406099325664
0.270203944127146,0.08049420781926735
0.4645078178332001,0.20305734033797976
0.33541232556114187,0.5896888390062974
0.04667570932210941,0.3063540045366512
0.42698909119837625,0.2620607294435835
0.44457122174694813,0.39337351837751755
0.18941599524349403,0.5195197495816926
0.2720411417993956,0.4044920790236839
0.36402000727102335,0.34597915216409036
0.34725981128637656,0.5393657044269885
0.23178888949326407,0.26706332204545785
0.24659080709903103,0.33490008794827736
0.24884291363143846,0.10607736372650725
0.29299098328245554,0.3306177162981899
0.3816301370786208,0.1833230010849726
0.31777030209052176,0.5370769311335027
0.3727666607440511,0.5062725943333893
0.6975285385173728,0.10717486838429166
0.1359710015906145,0.3896326243905533
0.4360185758078546,0.120700339219352
0.19809814793933558,0.3013848053949725
0.3202719889423788,0.20107418780100703
0.48508359345734403,0.3578740824946148
0.5769118284890578,0.2580196255010777
0.4808591389228746,0.37750648334712894
0.3852138782545693,0.4465280011594159
0.20141944373074594,0.23629366112239306
0.37756451581850353,0.20586774896893703
0.12657303016242732,0.6483626280720638
0.43971755960042874,0.3426241609852848
0.3613353562099444,0.3361735027906477
0.55552049460009445,0.37725199763700845
0.6718164849342084,0.3846380733557465
0.4181013550980051,0.16015599153722904
0.36442993971945276,0.41329360237685775
0.47475870877897247,0.21058536867809835
0.16271072814458204,0.5376554340625821
0.3358137626996356,0.2620614939572718
0.3442566641771871,0.20565472903121237
0.4164718841077569,0.5744992470059122
0.6764630644903196,0.3929797730984083
0.16098436729575816,0.262566099240737
0.3654867005032577,0.23397999074883377
0.3529150456657298,0.3772524099517503
0.2657529797303856,0.17833670020446615
0.33234053285855075,0.512881199229647
0.4756853643476784,0.2173413737548359
0.39999594191161114,0.07107119592976638
0.33164710927318,0.23310490258031405
0.4125456235539289,0.3002896718136783
0.7661354623238223,0.26645092465183884
0.32544903918632334,0.26113429568688
0.14655789566601243,0.18663425732788133
0.25172806016312793,0.24939337094657713
0.5978306246830662,0.6125467662203855
0.3995480624684085,0.5553667474246899
0.17884660826469503,0.5218101287224607
0.2673781113232413,0.41584653342186295
0.3232368854618824,0.2516074036677789
0.3421256311520151,0.2563384167638638
0.6400166581101137,0.32303224960314175
0.053865923854593996,0.17118030400223072
0.4741004597244405,0.4986727399933782
0.2390012559578878,0.5477713036853087
0.3855497172993849,0.3309693848092675
0.5333010071947738,0.2354948165063142
0.2737669961308646,0.27607206540269524
0.49595573351428235,0.16453091128854336
0.27009737118968585,0.35338170266042157
0.32122971936027656,0.3239861839422035
0.2585615124663568,0.3221537654046464
0.2891943433864708,0.09781683093287488
0.2911754401053203,0.6041620912578878
0.4360562374523838,0.37120439228759566
0.18745008090549042,0.5415944600538509
0.4467268782235774,0.23400817723152123
0.24628806250724733,0.3308017430443521
0.2415385573266824,0.0710249084008965
0.36694109380263484,0.6244758413750935
0.28742714933385544,0.445854428208627
0.45272236155430984,0.6212417998745389
0.4065899908364959,0.2897019527468915
0.2305923733600955,0.20446526834738005
0.12687256313037362,0.30955111702431815
0.3915333157518979,0.3439969735836856
0.275235247586773,0.2884562745589349
0.5135299266653087,0.1394853623859471
0.12921116212017547,0.3624532936615602
0.6714817168977265,0.2646090029089036
0.1856492994062835,0.3775942974742281
0.061180727469972475,0.25737435887487875
0.4865117013093353,0.42681056624836605
0.5538051040966976,0.4960578679794416
0.7908497838735785,0.15892359889707852
0.3497068304623969,0.3582777451745438
0.30049398937183397,0.14717732509036124
0.19448941088322147,0.16784156095856598
0.3535506888592832,0.5173270599593288
0.3320051672900209,0.2249245515572176
0.30588969924992665,0.23004596160051205
0.3758903309745118,0.16938834479559142
0.2454665423727312,0.31276461924472737
0.32265218576251486,0.5678714926067632
0.35700774083580006,0.34350557931049397
0.23727479815733965,0.4275390925753723
0.22109446205694117,0.3866818105906412
0.4622227889433961,0.3401464329680312
0.15483947248533578,0.172240338279419
0.37350832973557563,0.20005797639196946
0.2746915026189152,0.010063246433560344
0.2924578455666265,0.25921483755117297
0.296188408328564,0.3359005246501866
0.376428067815132,0.15844783846768695
0.31207338318010514,0.3516378136292993
0.6142165118009763,0.30233996998177404
0.2191557113076111,0.511590029283528
0.38217997823352873,0.11061187353730688
0.2536267739389922,0.3434472899325716
0.27808365577901906,0.34300912833908925
0.20194656617114512,0.33104083240250537
0.4167541841852531,0.7013480312498193
0.05849549543817649,0.43565920886557635
0.3310130176136961,0.4805346705373022
0.2518636540352601,0.11480086283250845
0.14037299505869055,0.3476939935390644
0.7097790156983216,0.49914489707089577
0.30753683187641123,0.372556758400973
0.5723429391024423,0.11886361252467355
0.3548925124629466,0.41028919773894196
0.3715286492244448,0.1580820517707687
0.4062654474210894,0.06020889572731126
0.21382050201486083,0.41855593851155387
0.2585765985122062,0.3424186548275439
0.3751884172410835,0.29868554587169405
0.6629289965503619,0.44695742537386063
0.05903877462860972,0.24812956306636
0.33668172819344744,0.29018205249022355
0.4423094545310351,0.036710257550528265
0.13257796472525427,0.4195700585491406
0.1489779004816148,0.2898957050213913
0.26776243354320406,0.5038334501672255
0.1277499494005922,0.3238936742341887
0.4040457937484374,0.05464213483103009
0.14837578836777357,0.32163912591874283
0.13984390509151268,0.4831923732301387
0.3068554622218425,0.2307087393173388
0.39244982554337715,0.24379960380025203
0.7130045855199931,0.5215684936694224
0.030085781605662592,0.3104739561546511
0.4979184990441837,0.10703921877548012
0.2699421822740763,0.2939508952407261
0.30307945823540716,0.44706929386259076
0.27225910643750495,0.3455935584902504
0.12949088082782562,0.5995897168019391
0.6964250518080891,0.3703594883041169
0.47113817305548567,0.4944933674553342
0.1258313272784287,0.39176696072932005
0.5951458892934748,0.2621308413483372
0.5100558360558045,0.2856992100841593
0.6170483506671953,0.286873599525323
0.3220323396290741,0.2623899680379831
0.250818153229331,0.2420677852740057
0.40843777371435064,0.30993645112565527
0.3864978419070879,0.11685013409781947
0.5525877771271139,0.33695378729274156
0.45620682352384,0.24511407589084913
0.20197848036089103,0.20138899475885164
0.15774348001047842,0.4710659428545061
0.5172407403133484,0.19166404181483118
0.29504369752059173,0.305906517788093
0.34819355020549647,0.6037404273555123
0.1383705280386379,0.30234791061910343
0.404601581477642,0.15879689006814265
0.2811144413224364,0.3952488826534109
0.199423182702385,0.9045341943400907
0.17908101515373226,0.31797378232861795
0.2738254654822972,0.3936814121963649
0.25439794393303494,0.3922481941599276
0.3563108704577002,0.6586280310472034
0.23589243750045122,0.12497820586498522
0.3906196366074383,0.26723894567453754
0.4336932789198686,0.07628668880578732
0.21226948204718457,0.12705690353701204
0.6044676593783703,0.23506524525675881
0.012992647981730863,0.7863288537431843
0.2658380507019444,0.2150612471014744
0.25025189930333225,0.28145288917203604
0.2045882000236695,0.33569386331092155
0.29916339206025594,0.2374512701375075
0.27155006526525854,0.34282271751521715
0.2760834155354241,0.4687592189962663
0.5518765422305882,0.33887070272882686
0.4717327454055317,0.3257395053932583
0.40682066448407395,0.16816865590318428
0.21645973063862084,0.48776470917686027
0.18018649642747628,0.7724113353409253
0.25389334807272224,0.39008961732889486
0.15305560585797695,0.27517553871139455
0.5871360470820346,0.32024808772323526
0.7497159401061029,0.5318438046337173
0.3144067792695083,0.3371642219931789
0.19730999558812581,0.3838273373997502
0.20547732910169036,0.31588092928190387
0.32669581269093906,0.42915805831637177
0.16188841185380592,0.49655009945929435
0.4789840562753127,0.3752981341522292
0.3290413880839629,0.308281057309821
0.7976923955956414,0.6485616643128463
0.18809486434161674,0.4729624991628739
0.4055600238383637,0.26916645200883665
0.3662206116401921,0.21380313718259986
0.29646810405734647,0.4381495157316786
0.7271505233958718,0.3665829296721543
0.11565994117975902,0.42490939205221745
0.6204446463262888,0.4142897525653199
0.34051613851188206,0.05980252090384013
0.6776555560414042,0.602804319780793
0.3563280060681012,0.8203219487134468
0.36453537876188735,0.31380721519194055
0.32033499718166536,0.20266873803131297
0.8029605184432527,0.1717723709583892
0.30121222553829713,0.2866675982281588
0.4756323840903817,0.5088838250040753
0.3374296902404778,0.10960773815425179
0.28670266087592866,0.20786247727985244
0.4453012545766497,0.14109085243503253
0.24842129191199394,0.437506677882143
0.7773920177077822,0.4550375094578755
0.42425053573098676,0.3155885323391543
0.4025700353818629,0.29693891156950264
0.1566426125846345,0.24509279416899593
0.29223388347361484,0.19728266034727254
0.22559258492511283,0.5491544739915567
0.548808092170463,0.5400312220197355
0.5676283587783364,0.3464351640912387
0.18247928013962303,0.3298583147236416
0.21600408295959161,0.22948002839576373
0.4283263166140914,0.10925181598475621
0.26859262355130215,0.19960852501732038
0.4109369496287968,0.27549754698288026
0.5341115212165364,0.047087270525124146
0.30981276370561667,0.28422446666716794
0.3158513660207092,0.2316362092876888
0.18518015692763576,0.6184677787579206
0.2221425803624287,0.2864776879294711
0.24133271064080747,0.38761870780303437
0.16305515331755333,0.3283095247015036
0.10402260602296534,0.34565633651024336
0.6964366632685243,0.24806030229170734
0.36055774183258166,0.16044425640917065
0.41467847570500566,0.7855167885470905
0.5402971794428053,0.2515447887716147
0.5062989985108441,0.29094196438813286
0.32350744383464886,0.026503056066269577
0.4957212238214614,0.28971616503168235
0.5244082741772886,0.6914587587909403
0.7632812502032595,0.2392277417980506
0.32103414496975263,0.2859040860598193
0.3825031151273789,0.41182766245088215
0.31845266904444375,0.30804959000776716
0.2692350771195988,0.14703953730704392
0.3705767602292064,0.37522119690592853
0.24818824693024902,0.20370366468263343
0.16722772935645297,0.16370962639298056
0.4405452429155224,0.3128133079955679
0.5875982764383585,0.3291381097529917
0.31595875665835,0.4775637073854907
0.3628917021725317,0.1500512170398327
0.1707321192666855,0.4869328338851469
0.2760544808090245,0.41763467035903207
0.4982321027836862,0.3364040285876894
0.5414989294786972,0.12177742628139165
0.3211207715162652,0.42120273526558466
0.4406536886699856,0.25840766654184083
0.3906005613072469,0.4472205103617119
0.15332658242803202,0.17509307343793382
0.20834172069512494,0.3834600813435073
0.11884776116278344,0.8657494525264157
0.327968103888887,0.6042957459906085
0.658509521449565,0.19831886877442853
0.5419155246729107,0.48905671103694304
0.47199992383415584,0.6987444617975732
0.29006019615108697,0.15058377474221257
0.5794225922527989,0.701546092065552
0.0899387435038762,0.16352756738627852
0.33552722206613944,0.299051448533994
0.196230900941621,0.15913733560541127
0.36888819111550786,0.39410748783792915
0.2109845056023677,0.5529117894062123
0.41587385842352287,0.2994449274170552
0.3954878473106913,0.34051706881787774
0.049165888728492445,0.20746745991079282
0.17401453296997962,0.2051540526904922
0.14408054242336044,0.34605836760148684
0.10881594046403895,0.49312159439671827
0.5373183086101596,0.24327701223131015
0.29325948614628017,0.4779398204888175
0.5587704463556193,0.657803117636457
0.3007750421433248,0.4686797333294572
0.40400192799024615,0.3591394288955288
0.4725125897431344,0.46284542622763625
0.1916235668055971,0.39691989250574156
0.34558317243770104,0.33736739374143015
0.24174251167443012,0.5680712054759303
0.14640913120830534,0.2631230509191626
0.32817301226854567,0.08011816552048487
0.45996241406209626,0.18727480931706242
0.21736975777593956,0.43544212344707023
0.3659239642426502,0.2683399985414449
0.316743228656624,0.8864995331791122
0.25380348713163736,0.8422365558598602
0.30284433422184814,0.2819365510415106
0.46298240792982415,0.03850979884886317
0.3994894649544482,0.7925247651554991
0.11049052980883417,0.28304194405053823
0.5416880067715067,0.41634630573873205
0.28955647292905357,0.14958345312521357
0.2902345894594142,0.2911926055292478
0.10476765033736928,0.2741570115452093
0.2749643759963049,0.22197762253827408
0.19306737306394214,0.5237740771478787
0.29992493779438584,0.5224717479490432
0.3765749455359869,0.5953222454154636
0.446397409162728,0.32692796364977156
0.6420487683365205,0.60499095813972
0.3712563776673163,0.24468605116370415
0.2870419424931573,0.46005162159037477
0.21491362916744822,0.29781801772914035
0.2914625618446936,0.47808614458763854
0.1408986605063574,0.20198569430510285
0.033718511521197266,0.168035805917944
0.15227571405988816,0.38628282432515043
0.24579566190438934,0.16317203455357965
0.3692773295843025,0.41693481274388006
0.2975598680198529,0.11230857755728264
0.8802897792871117,0.35907909011807065
0.3038480074911526,0.2690696746439683
0.23246024176989008,0.1777924129937838
0.2627719299442863,0.40019817455102313
0.21578196180935896,0.293965175080842
0.21445368807786816,0.42460331789063666
0.5248226157760444,0.07551615519664606
0.2392568046748687,0.2006482374470588
0.28143684698470683,0.36869417675215654
0.4121797100270083,0.5220857646753018
0.22593630279888316,0.24961755179752568
0.8522478171516282,0.2537053402921592
0.3239440907665881,0.4868512732540187
0.2519444038256214,0.2931820294878238
0.4514075374846079,0.29354745545692823
0.23411519314401913,0.5949034889531624
0.22080707185047213,0.4967733441096163
0.4417028754678658,0.4850514219941704
0.5361566237691439,0.20722600389976586
0.3591066894388849,0.343525680006205
0.3480670209303409,0.31202508151654723
0.15234744138501913,0.10687347805838143
0.2400096582220614,0.1633883727202708
0.8189817537665455,0.630175886455558
0.3309586084516592,0.32717255476812135
0.2212734994812429,0.35629587195580803
0.31100306077496775,0.5161495466132815
0.05978831521557788,0.5199782063373655
0.4299622447326755,0.3444765472709557
0.32091359346616194,0.37152744775634955
0.2538866989143909,0.20661748001756744
0.2878768282281276,0.6564064650933125
0.26384819035807766,0.3051242594578721
0.2882836693555618,0.3983590601534253
0.4808946774444311,0.3768908970084573
0.5096809374943388,0.5563726652550766
0.42496909116214693,0.4020479853238851
0.5296589465490551,0.6354610730621607
